run,event,pt_visA,phi_visA,eta_visA,pt_visB,phi_visB,eta_visB,pt_MET,phi_MET,mT2,mll
279588,619824441,59.7541,1.9458,-2.2041,38.6501,0.169128,-0.254333,24.7238,-0.173309,9.97648,132.295
279588,2138567644,63.52,-2.61328,-2.29248,32.8626,0.209686,-1.82544,20.3541,0.671631,9.17153,92.7538
279654,2334796127,93.0286,-0.643921,-0.306763,92.6536,2.61426,-1.80518,61.285,-0.496399,8.02899,240.034
279654,2348615823,44.8456,2.84521,0.0959015,41.6952,-0.284424,-0.317993,54.4856,0.0532455,0.631327,88.3405
279683,22356701,84.533,2.70117,0.0971375,25.176,0.35022,-0.561035,61.1564,-1.91553,44.043,90.5869
279715,1011712353,54.1903,-2.42676,1.60815,29.9738,0.968628,0.650146,20.143,1.38135,0.171792,89.4505
279794,383150403,116.712,-1.56201,-0.842529,24.3033,-3.13135,-0.15741,20.9305,1.25415,32.7386,83.9583
279841,2485813839,55.022,-0.44574,-0.402222,37.4549,2.9126,-1.26465,26.1038,-0.224121,5.97638,98.8795
279841,2493499711,50.735,1.04468,-0.128235,45.6819,-2.36182,-0.0632172,21.5024,-1.47144,13.7141,95.4924
279844,255949218,37.2735,2.73779,-0.371338,29.9913,-0.625,-2.375,34.5174,2.56885,4.78924,103.065
279844,262643062,31.2018,-2.40088,2.02588,24.1539,-2.69775,2.28711,44.4175,0.418213,48.764,10.8471
279931,504010187,46.5414,-3.05225,0.432495,35.8201,-0.474426,-0.411804,42.7378,-1.2478,0.188004,86.0997
279931,2700829632,56.103,2.15723,0.109085,33.9619,-0.688965,0.75061,30.2273,-1.00732,8.28423,90.9276
279966,54740376,39.9731,-1.92529,0.15918,32.1265,0.928711,-1.37134,53.0253,1.78296,18.7994,93.1373
279966,60756604,245.979,0.827026,0.774536,92.8775,0.807983,0.705933,258.22,-2.29053,263.837,10.7633
279966,75638661,78.1459,0.687866,-0.0873871,26.8937,-1.92285,0.63623,50.1409,0.412781,0.149353,94.7489
279966,74985915,41.4985,0.129761,-2.16406,20.7144,-2.72461,-2.26953,25.9009,-1.34229,0.244451,58.1173
279966,582981915,57.6684,0.170471,0.49176,29.5683,2.27197,-0.811157,56.1868,2.82959,20.553,92.0026
279966,588767302,45.2411,2.74072,-0.327209,41.7685,-0.388672,0.08638,26.4116,3.08691,2.20494,88.8044
279966,596551400,50.4056,-2.12549,-0.329712,38.3981,1.06982,-0.753418,20.1105,0.409851,5.29111,89.9391
279975,177197720,41.2313,-1.57715,1.36694,36.6255,1.05542,-0.0669098,59.1245,-1.28613,0.186193,96.6023
279975,1602868714,46.4995,-1.39502,-1.19092,37.6948,1.82007,-1.90137,48.7426,0.402893,12.123,89.0183
280002,46773305,38.6086,-0.937866,-0.418274,30.0241,0.648804,-2.35156,29.4745,1.14307,13.3518,90.648
280006,78110507,44.9865,-0.81604,-1.64868,35.1279,2.18213,-0.614136,22.969,0.568115,0.246816,90.2018
280015,228700943,45.4272,0.109116,0.0848083,41.4775,2.60693,-0.693604,30.6523,0.532104,0.148767,89.3478
280015,231137049,97.0079,2.38184,-0.610474,43.7291,-1.98389,0.15741,20.1447,-2.64111,0.127922,118.294
280015,247851672,39.4921,0.41095,2.36328,38.5586,0.407959,2.28271,20.9674,-2.72852,40.4511,3.14693
280015,465813582,37.084,1.9585,-1.72778,30.8354,-2.74023,0.167084,42.0803,0.922363,30.9134,88.3703
280015,1055562874,49.4787,-0.788696,-0.806152,35.1562,2.18457,-1.45142,48.6707,2.30225,4.22267,87.5128
280194,263297365,55.8634,2.49414,-0.800903,39.2335,-0.0964813,-0.836792,56.6112,2.13672,0.16785,90.1166
280194,327641261,58.3369,-0.589233,-1.16211,37.0817,2.67139,-1.4353,43.2621,2.5127,4.88311,93.7271
280249,2479840404,55.8723,-2.7959,0.494812,41.5806,1.08081,0.475647,38.0014,0.110306,27.6232,89.9653
280251,567460814,42.2528,-0.61145,-0.504883,35.9738,-2.88623,-0.140045,86.0213,2.49805,37.5035,72.1958
280251,576115339,30.7767,-0.79895,2.12012,24.3918,-3.10254,-0.319763,23.9292,1.09595,23.0284,98.3948
280330,1632185653,78.8748,0.655762,-0.556519,29.1203,-1.75293,-0.894287,38.788,2.60742,35.2368,90.9531
280364,133575371,42.9722,0.958008,1.39038,40.6555,-2.02539,2.04736,40.3984,-0.55957,0.284967,87.8987
280364,1389458213,72.5336,-1.71875,-2.06055,71.8019,-0.3797,-1.7771,34.5142,-1.49341,0.126721,91.8967
280385,986457480,35.3043,0.13092,1.98511,27.3906,2.58008,-0.046257,53.6269,-1.12109,30.2579,94.8069
280385,998264776,57.3818,-2.16797,1.427,40.8815,1.66187,1.68188,29.4754,0.444153,27.0326,92.0253
280385,2860465439,78.7042,1.13037,-0.536865,28.0103,-2.72412,-0.404114,23.3434,-0.27887,25.5347,88.223
280385,2143549874,47.3331,-2.39551,0.219513,40.4036,0.684937,0.683105,20.0177,-0.787354,0.316553,89.783
278820,1377747423,30.8472,-1.93555,0.0591812,26.0152,0.814941,-1.07251,40.9253,1.30396,11.7714,65.0465
278820,1412900881,61.9496,-0.214661,-1.90283,33.315,2.70264,-1.82739,30.3234,1.51489,0.236543,90.3536
278820,434258344,47.7564,-0.333679,1.33936,43.8211,2.4292,1.4043,39.698,0.216583,0.176675,89.9066
278822,305773144,76.6946,0.575928,0.407166,58.9053,-0.537598,1.15088,41.1562,2.46973,63.7686,87.5351
278822,378467495,46.7153,-0.553467,-1.07031,44.9489,2.59521,-1.17896,50.1017,-2.13916,1.25827,91.7818
278822,383279617,34.5505,-2.56494,-1.03857,24.9657,2.72803,1.45557,35.1819,0.811646,38.473,97.8361
278822,418637925,58.3181,2.74561,-0.821777,24.5444,1.91406,1.08398,50.816,-1.42603,55.1128,88.9353
278822,434599969,40.729,-2.53467,-0.88501,33.2047,1.74487,-2.32129,33.6241,0.253113,32.9011,84.5164
278969,939991334,42.51,2.18994,-0.390198,34.2968,-0.819214,0.855591,20.9453,-2.62402,10.2066,91.5273
278969,1274310281,54.7099,1.13306,-0.56958,40.5933,-2.32666,-0.678711,53.7965,-2.79346,0.210843,93.2042
278969,1278457897,45.6571,-2.91211,-0.400879,39.8682,0.0101452,-0.0739594,29.223,-1.89526,0.207557,85.9659
278969,1502243480,62.7088,-2.17578,0.47998,25.4262,1.34106,-0.584839,51.5782,-2.20215,0.144708,90.2284
278969,2117312624,43.5829,-0.516479,0.532715,40.0079,2.40381,-0.387329,90.1613,2.34131,0.20761,92.047
278969,2153810160,41.0167,-0.949707,-1.34058,38.905,3.0332,-1.30298,21.6289,-1.99829,0.136588,72.9441
278975,97894172,47.2217,-2.24561,0.981812,34.5061,0.965088,0.473572,25.3914,-0.996582,8.13227,83.3067
278975,240826989,100.806,-1.97266,0.318909,73.3057,-2.93018,0.839111,37.247,2.07227,52.5443,91.2048
278975,431789597,42.6197,0.222137,0.0178528,37.8194,-2.43164,1.05005,36.5549,2.70605,23.6095,89.1442
278975,1366875564,39.2608,1.05151,2.00049,35.5532,-2.39014,0.96167,42.9472,-0.974487,21.3771,84.2936
278975,1117818714,43.1959,-0.30896,0.204315,28.3795,2.85791,1.73291,26.5015,-2.1709,0.61518,91.4885
279658,1045377028,66.2771,2.06348,1.2041,47.6484,-2.32031,1.37842,33.5861,0.541992,42.8935,91.9266
279658,1048641599,30.1731,2.20068,1.37207,23.4483,-1.09497,-0.883911,63.1993,0.098938,15.2088,90.6935
279658,1167485531,62.9079,-0.788818,-0.116028,21.5633,2.12744,-1.67676,42.1429,-2.68457,17.7681,96.8984
279667,91504984,56.1865,-0.0296516,-1.88062,38.4187,2.96484,-2.25293,32.6007,-1.073,13.5268,94.2895
279667,201471960,31.529,1.38208,-2.01562,29.1907,-1.59229,-0.0259781,28.2069,2.62549,11.4536,93.1203
279667,1259658806,121.587,-0.0622635,0.167877,47.9606,-1.48071,0.303467,54.0006,2.34814,75.9604,100.001
279667,1272179636,42.8329,2.57178,2.39551,38.8874,-0.457642,2.17236,26.7562,-0.967773,7.33039,82.006
279667,1286247666,72.9916,1.33325,0.912109,42.7315,-0.988159,-1.33398,27.4758,2.00342,21.422,184.56
279685,252496330,31.8016,1.2085,-0.462219,22.4046,0.0499191,0.361511,30.7693,0.775513,0.13776,36.9527
279685,250904469,43.9256,0.381897,-1.44482,42.1903,-2.84961,-2.09229,29.8089,-2.02783,8.99586,90.5669
279685,259697729,50.1663,-1.47778,0.0493164,23.5706,1.68481,1.24854,64.9168,1.87671,0.536871,81.5083
279685,269181699,49.1335,-0.918945,0.101303,38.6256,2.55127,-0.461914,62.2806,0.789307,29.7371,89.4776
279694,466762877,41.462,1.70654,-0.223053,20.8067,-1.57886,1.82715,37.876,-2.51611,0.366183,92.3103
279694,1784556654,64.5585,-1.65381,-1.57812,36.8468,1.71021,-1.58838,27.4334,0.269775,16.7846,96.9441
279694,1803674090,46.2298,1.18164,-1.5144,42.2706,-1.97388,-2.23096,55.2776,0.61499,4.31171,94.145
279694,2586857235,40.4782,2.53027,-0.684692,30.7159,2.68213,-0.676025,47.6123,-1.5332,50.3846,5.35813
279694,1838343048,54.0942,-0.0382309,-0.828491,37.7111,2.92529,-0.43512,32.9044,-1.9917,15.8244,91.7336
279694,2488048012,49.8533,0.572876,-0.192108,43.2425,-2.95215,-0.453674,31.3311,-0.0548325,15.6858,91.9694
279715,37033317,62.5339,-2.82422,-0.234894,28.1515,2.2085,-1.87378,57.6475,1.80151,15.5978,91.0956
279715,96064818,40.4927,-2.62891,1.29688,33.5939,0.446838,0.128387,29.7061,-2.12402,0.287754,86.6823
279715,824543119,78.3291,0.945923,-1.95264,30.0807,-0.291382,-0.634644,22.622,0.217896,0.130637,88.8293
279715,867484752,60.1268,2.39893,1.80176,36.6174,-0.54248,2.31689,43.534,3.08643,15.103,96.5199
279715,869494463,39.5238,-2.13379,0.478882,30.1704,1.01636,1.86035,48.951,-1.41846,3.24163,86.2045
279715,276167139,46.1323,1.49072,-2.2002,43.4519,-1.28857,-1.99951,20.215,0.0521088,0.160198,88.5376
279715,830738994,61.7344,1.49902,0.795532,37.5904,-2.47949,0.866699,56.8221,2.60303,0.177258,88.0992
279715,829485388,33.0995,-2.77979,-2.41602,30.156,0.540771,-0.544922,32.8962,-0.748901,13.1541,92.7441
279715,834181841,50.7784,0.696411,0.955933,30.8526,-2.89258,-0.221313,33.6436,-0.533691,22.4014,91.6082
279715,1085642752,46.5266,-1.02979,-0.334167,36.1226,2.60791,-1.23242,26.3751,0.573853,22.7725,88.1314
279715,1087988756,33.6869,-0.0433884,-2.29639,23.9367,-2.98535,-0.195038,20.4592,1.66699,10.7173,90.9559
279715,1095325076,33.4983,1.62085,-1.4541,29.55,-1.71338,0.365662,42.0042,-2.2666,0.258693,90.6172
279716,1442043702,45.8243,2.75098,0.466125,23.9105,0.142883,2.09961,40.6222,1.15796,0.219746,87.8208
279716,1696475680,46.2758,1.81763,-0.027256,21.4563,-1.27832,1.79736,40.0658,-0.920776,0.425338,91.1062
279760,736133747,28.2108,-0.319092,-1.5686,22.7467,-2.24561,0.829956,44.8471,-0.188721,4.4485,86.9981
279760,1166416605,56.1628,0.468567,0.320496,49.6481,-1.33203,-0.15271,21.8845,-2.22363,23.7617,86.5053
279794,700123662,41.5685,2.25049,-1.16577,39.7295,-0.814331,-0.213074,49.0326,0.953247,0.427911,90.6205
279794,703361711,62.3415,1.26587,-0.65271,39.415,0.234131,-2.06299,38.6543,-1.07056,40.5452,90.2463
279844,79608227,47.6437,2.60596,-0.84436,27.3433,-0.239075,-2.15479,28.9194,1.26123,0.224238,87.5974
279975,1642550068,80.4684,1.4563,-1.03296,29.1474,-2.97119,-0.331238,44.5418,2.26318,0.154844,84.9259
280015,471734284,51.0154,-2.13281,1.72461,32.7327,-0.463318,0.215698,29.5807,0.449646,24.0069,90.8252
280385,1386392606,33.209,-2.82617,0.0621948,31.029,-0.0267754,1.78638,34.7396,-2.23584,0.19748,88.9033
280385,2188956214,54.6171,1.60718,-0.682251,37.5588,-1.70361,-0.952026,25.6732,-1.43848,5.94272,91.0881
280385,2686849271,57.5429,2.79785,0.0190926,32.354,-0.18335,0.701416,24.5281,-0.921143,10.0161,91.1049
278820,678297572,41.3658,-2.3833,-1.8877,27.5925,0.90625,-0.250366,33.7492,0.83252,2.05487,91.3684
278820,677724800,43.8843,1.51416,2.02344,40.5404,-1.64624,2.11572,27.1892,-2.62598,0.575679,84.4446
278820,683585678,70.3019,-0.617554,0.367493,33.7129,-2.86768,0.927734,30.4461,1.63696,34.2998,92.0967
278820,716487110,181.085,-2.89062,-0.849854,85.7359,-2.90381,-0.862793,82.9665,-2.57959,22.1215,2.30171
278820,747483881,48.3194,-0.960693,-0.929932,44.8203,2.22021,-1.26318,73.5039,-0.180634,9.64445,94.3512
278822,912421304,37.9953,-3.02197,-0.703369,32.0418,0.156433,0.867065,28.5652,1.29761,0.502329,92.4162
278923,468279339,39.9139,-0.0883331,-0.483337,35.7042,-3.04541,0.592773,34.5588,0.939941,13.93,86.4164
278923,476924129,64.8816,2.18408,0.678833,63.2707,-1.23975,-1.38672,126.211,2.4248,0.223593,201.974
278962,364626082,48.9906,2.22559,-0.3125,33.9149,0.134918,-1.76221,22.0547,2.27637,1.63958,95.5079
278969,1940512400,58.7857,0.0139198,1.31714,43.3871,1.04395,0.155975,35.1895,-1.54297,46.524,79.4867
278969,1983659353,27.6697,-2.41895,-0.0716858,22.8171,0.531616,2.32617,39.0809,0.187042,0.248868,90.7835
278986,123860129,33.9699,-1.43213,-0.0312424,31.578,1.34253,1.60425,27.9488,1.17065,0.158854,87.8447
278986,142401698,34.1509,-0.161987,-1.34937,30.3688,-3.04541,0.340454,29.5206,-2.79199,0.178413,88.4113
278986,145051813,40.8152,-0.69043,0.518677,39.3446,2.52002,-0.377197,45.6185,0.230927,9.8864,88.2791
278986,164235478,52.0826,-1.03906,-2.23779,40.8804,2.09375,-1.98486,37.9034,2.81885,3.28057,93.0236
278986,165227123,54.3262,-1.55981,0.0779572,36.2844,1.27417,-0.0764618,75.6784,1.88525,21.1399,88.016
278986,172098628,45.5015,-1.81152,-0.379517,39.3454,1.27026,0.403992,35.5475,0.257568,0.396085,91.1653
279115,337437709,57.3875,-3.08887,1.19653,48.5168,-3.12549,1.21582,33.4439,-1.05029,50.8102,2.18388
279658,183555781,61.9914,2.00586,2.00537,34.7906,-2.58691,1.11768,45.6336,0.330505,49.4528,81.4999
279658,236763233,57.853,-2.46777,-0.966553,21.2058,0.167999,0.758057,137.783,2.33057,46.7008,96.1661
279658,581148431,59.8617,-1.42065,0.246185,54.6521,1.42822,0.887085,27.9824,0.702881,0.167247,119.157
279694,905326463,39.8906,-2.62695,0.193695,35.7408,0.470764,-0.603516,29.1324,2.89893,5.70261,81.5799
279694,2255872040,62.1643,-2.19971,-0.953247,30.9912,0.861816,-1.44824,45.0721,-0.13327,0.431193,90.419
279694,3031124189,67.8728,-2.25439,1.44922,24.3009,0.686646,0.394287,30.6671,-2.22119,0.130408,92.4315
279694,3077514519,43.8988,0.281189,-1.3894,41.5709,-2.83545,-0.709473,24.5071,2.21045,4.98207,90.4167
279760,255312560,50.7426,-0.880859,0.698364,42.6947,2.6499,0.490417,22.1159,-0.877319,0.173171,91.8465
279760,255764443,46.8191,-0.141022,-1.79419,43.2348,-2.71631,-2.0625,24.1053,2.94971,14.8985,87.2437
279760,264985402,40.586,-1.19531,-1.53125,33.5692,1.82935,-0.151306,21.4296,-0.797363,0.189525,92.0017
279760,434890551,36.8587,-1.48901,-0.769653,36.6501,1.56958,0.518799,48.0665,-0.367981,0.417222,89.2453
279760,435271692,29.2853,0.996216,0.48114,21.6124,-2.73096,-2.10645,36.061,3.00244,0.203931,97.5651
279760,441902123,36.8069,-1.62793,-1.99512,27.5637,0.548584,-2.1416,44.4386,-2.7124,28.9783,56.6227
279760,542686213,52.3345,0.824707,-1.19629,27.9748,3.13623,0.103973,21.2921,2.28564,0.150264,88.0243
279766,2008629552,104.52,-2.1792,0.451599,27.7027,-0.666138,-0.50708,26.6543,1.54614,41.3084,91.2586
279766,2752083784,124.056,-2.71924,-0.442444,58.466,-2.72754,-0.443604,29.5398,-0.353394,63.5055,0.713798
279931,475965928,121.504,-0.0260696,0.0862579,38.4414,2.96777,-0.789795,44.2852,-3.06787,8.13411,149.67
280015,388304132,50.0359,-3.1001,-0.852905,35.7226,-0.0166626,-0.871948,43.1917,-2.54736,0.361241,84.5238
280015,559329800,63.3434,1.64868,0.495605,34.0852,-1.10034,0.77417,34.6765,2.68115,21.6873,92.0676
280018,1409062499,90.1118,-0.54126,0.0919037,73.2212,0.350586,0.793457,29.65,-1.99536,51.7803,91.0611
280191,2708173,43.5835,2.33398,0.966675,20.6819,-0.512451,-0.909546,48.7487,0.221375,0.296663,88.0218
280191,21864144,45.704,2.75684,-0.301025,39.0299,-0.388,-0.390991,47.8882,1.28516,3.04589,84.556
280191,385776695,59.3706,2.84863,-1.43726,38.891,0.294006,-1.65991,39.7249,-1.24438,32.0317,92.6172
280249,2410846251,114.969,-3.00928,0.951172,25.2915,1.50708,1.90356,47.1803,0.495911,31.438,98.95
280330,303867266,43.999,2.69336,1.55103,40.6158,-0.344666,2.04883,38.3518,1.70703,0.309679,87.0697
280385,1755819632,42.5364,3.06836,0.43811,22.7215,2.84277,-2.06934,25.9869,1.05176,31.3869,100.285
280385,1769174966,36.2147,-2.10303,0.637695,29.2685,2.00879,-1.24805,61.6079,1.19189,27.6041,91.352
280385,3585615098,36.1575,2.58301,-0.530518,33.133,-0.948853,1.10352,32.3795,-0.593628,9.22313,92.6758
278820,27229867,74.8505,1.198,-2.14844,22.734,-2.15234,-1.85669,35.2424,0.0752411,15.5147,82.9373
278820,40414790,69.2018,0.0715485,0.313904,24.6721,1.9563,1.38794,20.9404,-0.351685,12.6517,81.4588
278820,1835695171,36.6769,1.97461,-0.597656,30.9801,-1.08374,1.04395,44.5458,-0.575195,0.341908,91.3874
278820,1904113282,37.6309,0.10434,1.89087,21.4148,-2.64697,1.80493,23.9149,2.12744,15.7447,55.7512
278820,1310953681,48.4627,1.07056,0.665527,32.8489,-2.55273,-0.505615,21.5744,0.110504,16.7124,91.9251
278822,960165324,45.2723,3.01514,-0.981689,43.3376,-0.119614,-0.986206,38.9571,-2.82275,2.36924,88.5885
278822,963281003,54.4147,-2.5835,0.404297,30.485,1.79077,-0.781006,28.8228,-1.27173,31.5559,83.8732
278822,1124432868,75.9076,-0.483521,-1.11426,27.4366,2.98389,-1.55664,38.0525,-0.299072,7.26466,92.3348
278822,1228161787,44.4411,3.09717,-0.152557,43.9618,-0.626587,0.47876,31.2782,1.69629,26.7311,89.3089
278822,1372322310,64.9029,-0.470276,-2.34863,31.2116,2.48584,-1.72046,21.1969,2.57422,2.13008,94.1244
278969,1756430367,50.8056,2.86279,-0.0818024,44.683,-0.0439148,-1.22534,42.0556,2.5874,0.174567,110.736
278969,2062129298,36.0954,1.50684,-0.54187,28.6795,-0.480164,-2.34424,39.2379,2.24121,21.747,85.3532
278969,2125958966,86.0811,0.908447,-1.84985,33.0447,-1.31934,-1.76099,36.7424,2.19873,36.5835,95.8437
278969,2465316285,35.8587,-0.824341,-1.33984,35.7053,1.99731,0.0731964,37.2845,0.215118,0.21712,89.4573
278986,197839962,53.4292,-2.17822,2.34131,36.663,0.608643,2.15918,55.9212,-1.34668,0.217455,87.5028
278986,198420849,84.7587,-1.4729,-1.23828,39.8494,-1.44604,-1.18701,67.4694,1.73462,85.5015,3.36392
278986,202871620,60.525,0.799805,-0.885986,31.0652,-2.41846,-0.0388947,25.2384,-2.11816,4.55824,94.5603
278986,211856768,70.2996,1.21606,0.764648,29.8383,1.24097,0.750732,42.594,2.52686,35.9899,1.3065
279658,759160949,55.3884,-2.94238,0.438904,47.64,-0.481384,0.772705,31.5463,-0.0292206,14.8018,98.3654
279685,157819900,61.7923,-0.0190353,-1.16797,28.0577,2.90771,-0.40918,21.5683,-2.74072,9.52342,88.8951
279694,669674632,31.9458,1.59766,2.0918,22.7354,1.72803,2.03223,67.9094,1.98413,8.64201,3.86074
279715,102007864,48.786,0.928223,-0.360291,40.5624,-2.47656,-0.62439,41.5135,-2.46387,0.536898,88.9834
279715,102784744,36.6419,0.212708,0.963623,31.0394,-2.8501,-0.855347,21.4092,-0.197723,0.223824,97.2852
279715,102444173,89.335,-0.187622,-1.31055,40.2326,1.00244,-0.37439,22.1285,-0.307007,4.97975,88.904
279715,108907302,158.955,-1.42236,1.36523,58.7971,-0.912109,-0.321045,165.807,1.62256,161.903,189.427
279715,154785122,61.3548,-3.13574,0.414978,30.9058,0.285034,1.12207,21.8042,-2.65869,9.6605,91.7947
279716,2789134943,42.6156,0.493103,0.601562,37.9501,-2.78906,1.76147,30.2246,-0.918457,12.8944,94.171
279760,206804185,64.8787,0.129303,-2.10059,27.5993,-2.85303,-2.19727,53.4917,2.43262,16.4364,84.4621
279760,421968661,45.0249,-2.5127,1.38647,44.7881,0.479065,1.25415,34.1877,-1.01245,0.260836,89.7579
279760,644636648,35.793,-1.90283,1.75952,33.2458,-1.40527,-0.382629,29.0088,2.90527,32.8179,90.4663
279760,653047048,54.2858,-0.404907,-1.48193,36.8287,-3.0332,-1.89868,35.4398,1.27734,28.1272,88.5104
279760,653300461,48.5718,0.589478,1.32397,39.8521,-1.34326,0.217621,58.5409,0.131744,0.159588,88.6751
279766,2325022275,124.266,2.51025,-0.485352,114.87,-0.335327,-1.4209,50.6796,2.49463,0.126278,263.226
279766,2518740384,46.6269,-1.2439,1.58643,33.9416,2.26367,0.280029,50.7916,1.13013,24.3119,96.0644
279767,205837574,44.6956,-2.60889,-1.63867,42.6751,0.871704,-1.13989,29.7083,-0.893921,20.9187,88.8644
279841,215216300,52.3693,-0.542725,0.0477753,51.1114,-1.92188,-1.21069,20.6267,1.43774,39.0259,95.7219
279841,229278601,63.6032,1.90625,1.14941,33.653,-0.402832,0.474854,32.2782,-3.09912,30.9567,90.4073
279966,656448204,25.9228,-2.09863,-0.159454,25.2279,0.979004,1.87549,44.9278,0.0519943,0.516528,79.968
279993,103355719,45.4729,1.51709,-0.0235901,40.9712,-1.68286,-0.568115,55.1246,0.28125,11.3985,89.5108
279993,105005482,89.5748,-2.56934,-0.584473,27.1097,-0.534668,-1.27344,44.9668,1.98389,45.2864,90.7118
279993,115200978,27.0195,-0.686523,0.467285,26.3033,-1.91309,-1.9646,24.1724,0.515503,23.2331,87.583
279993,118959665,51.092,-1.90845,0.468201,23.0272,2.64795,-1.44824,40.5666,1.02539,36.6152,92.3854
279993,120265606,90.6369,0.856445,0.0459518,22.6455,1.36548,-1.64893,38.6859,1.12891,0.147149,89.2764
280015,978508230,36.8275,-0.731323,-2.16309,33.9568,2.52197,-0.905273,24.3481,0.493286,9.41049,85.0886
280015,982907211,48.2325,-0.80188,-0.554199,38.8686,2.47803,-1.15332,39.8617,-1.47021,0.249751,90.3129
280015,982560730,51.1843,-1.27515,0.427612,41.0191,1.64062,-0.053215,123.331,2.45947,28.6584,93.7355
280015,983957342,97.984,0.640015,1.13306,25.5651,-0.832642,-0.116653,55.3506,-0.520264,0.182775,94.6978
280015,1003755920,45.6239,-1.396,0.790039,42.8835,1.80396,0.503174,31.7015,1.74512,1.68915,89.3393
280016,153921659,174.139,-0.447876,1.4292,44.2948,-0.426636,1.43018,66.0744,-0.256836,8.36572,1.86738
280016,162027775,563.842,-0.522949,1.55762,38.8332,-1.72266,-0.376526,33.1181,0.515625,53.2779,372.508
280017,979535264,33.5555,1.49097,0.0217781,32.2213,-1.80322,1.63745,31.0918,-1.19067,8.93816,88.2722
280017,999498561,43.1815,2.68604,-0.557861,38.7999,-0.420898,-1.57251,29.5916,-1.63818,6.27041,92.6163
280018,269325270,72.243,-2.55322,-0.717529,28.1458,-0.314453,0.288025,34.0022,-2.55908,0.316074,93.9187
280018,271523939,53.7405,-0.668945,0.415771,40.323,2.64062,0.560303,30.311,1.26929,15.0269,93.0175
280018,384536890,29.5998,-1.89038,-1.2832,23.8856,1.18945,0.916138,42.3803,2.14062,7.44278,88.6921
280018,1180411211,81.303,-2.02783,2.07275,59.7904,-1.07666,1.16992,32.05,-0.436707,24.7975,91.1875
280385,1913603758,49.105,-1.07886,0.45697,41.5398,2.06934,0.782837,34.3317,0.271729,3.33284,91.5297
278820,302468866,65.9068,-1.33398,2.12793,39.1444,2.59814,1.91016,51.7376,1.3811,37.9271,94.405
278820,1710511201,51.2574,-1.07349,1.10986,40.243,1.82007,1.05542,33.1802,1.25269,0.19574,90.1713
278820,1716887296,37.503,-1.46558,2.16504,33.8746,1.66089,0.849731,44.6748,-0.847168,0.7341,87.263
278820,1759784958,48.2842,0.922974,2.17969,43.1679,-1.85059,2.2876,23.9616,1.59448,13.9418,89.9025
278820,2007436786,59.4372,-1.48804,0.155518,35.9955,2.42773,0.670776,37.725,-2.70068,0.163721,88.9892
